1	So that means tomorrow cruda segura lol	positive	 lang1 lang1 lang1 lang1 lang2 lang2 lang1
5177	RT @vegetta777 : YOUTUBERS LIFE - VIAJE ESPACIAL Y MATRIMONIO ! #11 https://t.co/EtfztSLsch vía @YouTube	neutral	 other other other lang1 lang1 other lang2 lang2 lang2 lang2 other other other lang2 other
5178	"RT @EsMundoAnimal : "" Eres amante de los animales ? Estas en contra del maltrato animal ? Entonces da RT a este tweet y SIGUENOS !! "" http://t.co …"	positive	 other other other other lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 other lang2 lang2 lang1 lang2 lang2 other other other other
5179	He empezado a ver The last ship con @KatiaLisob y trata de un virus xD como el virus zomber miradla es interesante ! 😝 https://t.co/8yDkeLyv8s	positive	 lang2 lang2 lang2 lang2 lang1 lang1 lang1 lang2 other lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other other
5180	Pendiente al GATI MOBILE ESTARE TODO ESTE FIN DE SEMANA PEGANDOTE PERSONALMENTE EL BUMPER STICKER , QUE … http://t.co/McFX62uLTc	neutral	 lang2 lang2 ne lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 other lang2 other other
5181	Saber que las 6 clases que tengo para el semestre que viene son de concentración y son clavantes jaja .. . Ok	negative	 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other lang1
5182	@Mayra_Victoria yo llegue a el stage de mandar un max text a mi fam explicando que hoy soy una diva que no puedo ser moltada por nadie	positive	 other lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang1 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2
5183	Mi #morning #belvita lo que me mantiene a esta hora .. . Todavía en #meeting @belvitaLatino … https://t.co/C9Z42UkOAa	neutral	 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other lang2 lang2 lang1 other other other
5184	RT @tamararosario02 : Que rico , no tener que ir a la uni 😇	neutral	 other other other lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang1 other
5185	Hay un mensaje muy importante en Snupchut . User : yellowmellowmeh . GO !	positive	 lang2 lang2 lang2 lang2 lang2 lang2 ne other lang1 other lang1 other lang1 other
5186	#elvacilondelaGatita Alex Sensation Miami Bash http://t.co/x6JKIk0j9r https://t.co/ZmsxEnejI3	neutral	 lang2 ne lang1 ne lang1 other other
5187	#tbt y asi comenso todo !! ! Feliz #weddingcountdown #9dias #wedding #destinationwedding #bridetobe #feliz http://t.co/mjMU89h2eV	neutral	 lang1 lang2 lang2 lang2 lang2 other other lang2 lang1 other lang1 lang1 lang1 lang2 other
5188	@casiempty Q es La Q con los diferentes precios ? Cash . 82 debito y crédito . 84 ? Esto no brega para nuestro bolsillo !	negative	 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang1 other other lang2 lang2 lang2 other other other lang2 lang2 lang2 lang2 lang2 lang2 other
5189	El Vacilon De La Gatita en El Zol 106.7 FM at Work http://t.co/rC0bu9VzQs http://t.co/xu7tZdFrUi	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang1 lang1 other other
5190	"Exclusive ! Kim K opens up to @enews about the divorce . Click here for the story http://t.co/S1rUesBG #enews "" Un Saludo ! Ni 3 meses duraron"	neutral	 lang1 other ne lang1 lang1 lang1 lang1 other lang1 lang1 lang1 other lang1 lang1 lang1 lang1 lang1 other lang1 other lang2 lang2 other lang2 other lang2 lang2
5191	Photoshoot con los peques 💝😍 https://t.co/5gLMJif1wC	neutral	 lang1 lang2 lang2 lang2 other other
5192	Diaaa 'lo , no escuchaba Santa Cos desde que salió , yo creo	positive	 lang2 lang1 other lang2 lang2 lang2 ne lang2 lang2 lang2 other lang2 lang2
5193	Throwing it back 🌸 #tb @ Playa Sucia , Cabo Rojo https://t.co/aIFhofStpu	positive	 lang1 lang1 lang1 other lang1 other lang2 lang2 other ne lang2 other
5194	OOTD @acanseco el color rojo es in color que todo el año esta de Moda y le queda a todo tipo de piel … https://t.co/Xo5YFIEMTY	neutral	 lang1 other lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other
5195	Santa rosa es el mall mas basura que existe	negative	 ne lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2
5196	RT @PuertoRicoPUR : Feliz Cumpleaños RT @azul213 Last sunset in paradise #PuertoRico Birthday Trip ❤ ️✨🌴 #CrashBeach #aguadilla #aquarius htt …	positive	 other other other lang2 lang2 other other lang1 lang1 lang1 lang1 ne lang1 lang1 other other lang1 lang2 lang1 unk other
5197	Mm @AlbaHernandoF tiene que haber ! de todos modos puedes comprarla online ! ^^ o en la sala cochera cabaret ! MÁLAGA !	positive	 lang2 other lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang1 other other lang2 lang2 lang2 lang2 lang2 lang2 other ne other
5198	@pollypocketpc exacto .. . Once i see it , desaparecen 😂	positive	 other lang2 other other lang1 lang1 lang1 lang1 other lang2 other
5199	Preparándome para mi Date en el Choli !! OMG Tra , Tra , Tra !!	positive	 lang2 lang2 lang2 lang1 lang2 lang2 ne other lang1 lang2 other lang2 other lang2 other
5200	#Quote #elVacilondelaGatita https://t.co/VUAJzUI2fI	neutral	 lang1 lang2 other
5201	Mañana entro a las 2pm pero tengo que madrugar para reponer unos quizzes de lab . Qué bello es todo .	negative	 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 other lang2 lang2 lang2 lang2 other
5202	@jpirito jajajjajaa si si de nada vale tener record si no ganas el campeonato	neutral	 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2
5203	RT @linamariejusti : @pollypocketpc #dead #midiosestapaso #quecalor https://t.co/kV5dyyj8gP	negative	 other other other other lang1 lang2 lang2 other
5204	@HernBraulio no te creas mi familia es de aguadilla so sabrá dios hahaha	negative	 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 ne lang1 lang2 lang2 lang1
5205	Fiesta fiesta hasta que amanesca Miami style for @makyhinson bday party #Makyspace #happybday #maky30 https://t.co/G9CbP6BVZr	positive	 lang2 lang2 lang2 lang2 lang2 ne lang1 lang1 other lang1 lang1 lang1 lang1 other other
5206	"Anoche cuidé a una nena hasta las 4am y ahora la mamá me manda : "" acho que amanecía ayer , todavía tengo hangover """	negative	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 other other lang2 lang2 lang2 lang2 other lang2 lang2 lang1 other
5207	Y los Carteles ?? Donde estan !. .. Lol #diadeelecciones #hialeah #miembrodelconsejo … https://t.co/SJDZksg85i	positive	 lang2 lang2 lang2 other lang2 lang2 other other lang1 lang2 lang1 lang2 other other
5208	Respuesta de la #TechTrivia : NORAD empezó a seguir a Santa en 1955 . ¡ Y sigue fuerte el viejo !	neutral	 lang2 lang2 lang2 lang1 other ne lang2 lang2 lang2 lang2 lang2 lang2 other other other lang2 lang2 lang2 lang2 lang2 other
5209	Jurau ' que mi par t-t ime perfecto sería de babysitter o trabajar en un pet shop	positive	 lang2 other lang2 lang2 lang1 lang1 lang1 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang1 lang1
5210	Todo el mundo dandole screenshots a mis snapchats OKEY	neutral	 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang1 lang1
5211	"“ @PaulaLamas : #Fantastico ! "" @AngieEstilo : 3 Cita del día #SonyOpenTennis 3 stop of the day !! !! !! 👍🎾 ""” flaca nos tenemos q ver con Carlis"	positive	 other other other lang2 other other other other other lang2 lang2 lang2 lang1 other lang1 lang1 lang1 lang1 other other other other other lang2 lang2 lang2 lang2 lang2 lang2 ne
5212	SUPER UNBOXING GRACIOSO EDICION JUGGERNOG BLACK OPS 3 XD | KRONNO ZOMBER | ( Videoclip Oficial ): https://t.co/hqmrSqD0og vía	neutral	 lang2 lang1 lang2 lang2 ne lang1 lang1 other other other lang1 lang1 other other lang1 lang2 other other lang2
5213	RT @1Marielys : Need : ser linda	positive	 other other other lang1 other lang2 lang2
5214	"Voy a ase !! ! un Rap hablando sobre "" pa ke quieres sabeh eso jaja saludos "" ok no ."	neutral	 lang2 lang2 lang2 other other lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang1 lang2 other
5215	RT @rafacruz37 : GREEN PUÑETA !! !! !!	positive	 other other other lang1 lang2 other other other
5216	RT @dolemed : El mejor freestyle que he escuchado en mi vida !! !! http://t.co/wv7zBbC6y0	negative	 other other other lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 other other other
5217	On the road again #traveling #casita despues de varias cuidades #sanantonio #corpuschristi #mcallen #Texas #mexico #happytimes	positive	 lang1 lang1 lang1 lang1 lang1 lang2 lang2 lang2 lang2 lang2 ne ne ne ne ne lang1
5218	RT @Chrizjnav : CUCHAAA @FebusIca , tampoco es cualquier mejor amigo gay . 💁🏼💁🏼 https://t.co/U7CnLDD9iP	neutral	 other other other lang2 other other lang2 lang2 lang2 lang2 lang2 lang1 other other other
5219	Back in my hood . Ya de regreso en Miami de LA . Super de ver a tanto talento de ninos para #ElfactorX	positive	 lang1 lang1 lang1 lang1 other lang2 lang2 lang2 lang2 ne lang2 ne other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2
5220	Necesito un masaje wow	neutral	 lang2 lang2 lang2 lang1
5221	2s a 1 de 25 onz !!	positive	 other lang2 other lang2 other lang1 other
5222	Déjame en el Caribe ! Sol y playa todo el año !! ! Sigue a 57 grados bitch !! !!	positive	 lang2 lang2 lang2 ne other lang2 lang2 lang2 lang2 lang2 lang2 other other lang2 lang2 other lang2 lang1 other other
5223	"Solo falta una canción para sacar el Album de "" YO SOY UN RAP PLAYER "" Buenas noches zombers ^^"	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang1 other lang2 lang2 lang1 other
5224	#elvacilondelagatita hialeahpark #halloween https://t.co/MiQ9iXNAoe	negative	 lang2 lang1 lang1 other
5225	Red carpet #redcarpet #redcarpetlooks blancasoto Vestido de @laquansmith stylist @angieestilo y … http://t.co/ALbr2Gnxoe	neutral	 lang1 lang1 lang1 lang1 ne lang2 lang2 other lang1 other lang2 other other
5226	RT @Edbriel_ : quiero llenar mi closet de ropa nueva	positive	 other other other lang2 lang2 lang2 lang1 lang2 lang2 lang2
5227	Yo ziempre supe que debería ser actor de pelis con lo guapo que zoy ! 😎 El nuevo agente 007 😎 ok no .. . Ahre 😂	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other lang2 lang2 lang2 other other lang1 lang2 other other lang2 other
5228	RT @AdivetteAlfaro : Esta semanita está como pa darse baja de la uni ☺ ️	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other other
5229	#TechTrivia : ¿ A cuál ciudad van más los recién casados ( según Facebook) ? A . Miami B . New York C . Las Vegas	neutral	 lang1 other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 ne other lang2 other ne ne other ne ne ne other lang2 ne
5230	Viene que bailamos travesuras remix en Zumba y estoy bien active	positive	 lang2 lang2 lang2 lang2 lang2 lang2 ne lang2 lang2 lang2 lang1
5231	RT @jeanpi231 : Pienso que Holiday Group debe tirarse un viaje para universitarios en verano #PuntaCana18 + ?	positive	 other other other lang2 lang2 ne lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other other
5232	🌸🌷💐 Flower lovers 🌸💐🌷 Blusa floreada Colección Gypsy summer Solo en #salhuaclothing http://t.co/RbtkH690NR	positive	 other lang1 lang1 other lang2 lang2 lang2 lang1 lang1 lang2 lang2 lang1 other
5233	RT @HernBraulio : Los naps me llaman	neutral	 other other other lang2 lang1 lang2 lang2
5234	Good morning Zombers !! ! Hoy me llega mi edición coleccionista de The Division !! Eso significa que pronto habra RAP ! 😜 https://t.co/pW4zTmrIid	negative	 lang1 lang1 lang1 other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 other lang2 lang2 lang2 lang2 lang2 lang2 other other other
5235	RT @hilda_cordova3 : Quiero darle skip a todo esto y que llegue diciembre	positive	 other other other lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2
5236	The Dress of tHe wEeK !! #Salhuaclothing iniciamos esta semana llenos de descuentos , te esperamos en nuestro local ! http://t.co/x7MCJiBF2T	positive	 lang1 lang1 lang1 lang1 lang1 other lang1 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 other other
5237	La naturalidad de tu personalidad es tu sello . #powerwoman #mujeresreales #urbanvibes #newcollection https://t.co/ovERUNnTfb	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang1 lang2 lang1 lang1 other
5238	Cuan weird es que yo escucho cada paso y cada movimiento que dan mis vecinos de arriba . Literalmente escucho todo lo que hacen 🙉	positive	 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 other
5239	ASDFGHJKL YALY EN MKE 😬 ❤ ️ SE JODIO TOOOOOOO QUE EXCITEMENT https://t.co/b5I32npFQV	positive	 unk lang2 lang2 ne other other other lang2 lang2 lang2 lang2 lang1 other
5240	RT @PatriiDrummer : @YellowMellowMG creo que mi novia me va a dejar por tu single . #PhantomLimb	negative	 other other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other ne
5241	RT @aisavve : aveces odio ser mujer bcs fucking cramps goddammit	negative	 other other other lang2 lang2 lang2 lang2 lang2 lang1 lang1 lang1
5242	Ze boyfriend empezó a ver OITNB . I am so proud .	positive	 unk lang1 lang2 lang2 lang2 ne other lang1 lang1 lang1 lang1 other
5243	RT @culeate : si te decidiste por no volver a saber de mi , no me hables para nada like si no voy a estar al 100% no estoy at all y ya	neutral	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang1 lang1 lang2 lang2
5244	RT @andyescalona : Ya empezó el bailongo #LosTigresDelNorte #mexicanStyle #vivamexicoCao #ViVaMexico #laMexicana … http://t.co/xsD4kHEDMe	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 other other
5245	RT @antonmattei_ : estoy loca que me den el ring , mi camisa y mi jacket	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang1 other lang2 lang2 lang2 lang2 lang1
5246	RT @Kayeaone : Tarde de cine con @MrCrowley90 @PiterGmusic @Kronnomc @ZarcortGame #StraightOuttaCompton #4Niggas	neutral	 other other other lang2 lang2 lang2 lang2 other other other other lang1 other
5247	"by @luiscascomakeup "" The #glamsquad trio this morning in the #dominicanrepublic #mklove #descubremk … http://t.co/CUQ9aaSRPW"	neutral	 lang1 other other lang1 lang1 lang2 lang1 lang1 lang1 lang1 ne lang1 other other other
5248	Segundo dia de fotos con reporteros @ElGordoyLaFlaca @Univision #15 ños de show . 👗👕👖	positive	 lang2 lang2 lang2 lang2 lang2 lang2 other other other lang2 lang2 lang1 other other
5249	Feliz #mochis #dessert #happybday #friendsforever #picstitch @JulianaVelez sujeylee #charly http://t.co/lqVoehVQ	positive	 lang2 lang2 lang1 lang1 lang1 lang1 other ne ne other
5250	Wow !! !! C ve brutal !! !! Omg !! !	positive	 lang2 other other lang2 lang2 lang2 other other lang1 other other
5251	@MiikaGomez dame una hora y media/dos para que haga gym , me duche Y BAJO	positive	 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other lang2 lang2 lang2 lang2
5252	@GVG222 okay . Cualquier cosa estoy estudiando desde la laptop so me dices	positive	 other lang1 other lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 lang2 lang2
5253	RT @amacchiavelloTV : @AngieEstilo @chiquibabyla @stephbradfordtv @gabydisa @ninirios Wo hoo ! Yo quiero 4 pares !! ! 👠👠👠👠	positive	 other other other other other other other other lang1 lang1 other lang2 lang2 other lang2 other other other
5254	te acuerdas cuando tú eras mi senior banquet 💔 estoy celosa y to ' https://t.co/OTVCo4wiSn	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other lang2 lang2 lang2 lang1 other other
5255	25% 30% 40 % y 50% en toda la tienda !! !! #tevolvistelocasalhua hoy abrimos hasta las 7:00 pm 👋🏻 #allyouneedisecuador https://t.co/k7QS7wDtUu	positive	 other other other other lang2 other lang2 lang2 lang2 lang2 other other lang2 lang2 lang2 lang2 lang2 other lang2 other lang1 other
5256	RT @Psilosapiens : Y ya basta de humanos jodedores que van por ahi descojonando todo como si no importara nada , mano fucking abran los ojos .	negative	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang1 lang2 lang2 lang2 other
5257	Un Halloween hace como 15 años 😹 #LilNati @ Sevilla Biltmore https://t.co/v1y8gIOHpu	positive	 lang2 lang1 lang2 lang2 other lang2 other ne other ne ne other
5258	Clima mejora pls .	neutral	 lang2 lang2 lang1 other
5259	Hoy a las 7pm #ElFactorX @MundoFOX con @ponchodeanda @ChinoyNacho @angelicamaria @belindapop y stylist wardrobe #angieestilo . #LoveMyJob	positive	 lang2 lang2 lang2 other ne other lang2 other other other other lang2 lang1 lang1 ne other lang1
5260	RT @Menstruosidad : vámonos pa 'l carajo , plij .	negative	 other other other lang2 lang2 lang1 lang2 other lang2 other
5261	RT @marciaf_92 : Puedo llamar mil veces a mami y no lo coge pero si yo NO contesto , a su tercer intento , me hace un show .	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang1 other
5262	Puedes buscar Todas las fotos de mi Bday en la Nueva edicion de #imagenmagazine http://t.co/r0FDeQk5gw	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang1 other
5263	La vida hay q vivirla con Algeria !! ! Happy !! ! #feliz #sonrie #vive . Saco #oscardelarenta jeans #dsqaured http://t.co/rMHTnIwd8h	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other lang1 other other lang2 lang2 lang2 other lang2 ne lang1 ne other
5264	Ooohh WOW !! La organización me tiene en Shock !!	neutral	 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang1 other
5265	Do what makes you feel FANCY Aretes dorados retro chic ! #aretes $ 9.90 📲 pidelos al 096.880.7384 http://t.co/0dQMt2273T	positive	 lang1 lang1 lang1 lang1 lang1 lang1 lang2 lang2 lang1 lang1 other lang2 other other other lang2 lang2 other other
5266	@GiaVq @enanasiniestra1 @fairy0821 A trabajar ! Yuck	neutral	 other other other lang2 lang2 other lang1
5267	Recibiendo a las chicas en el Curso #chicModel en Imagen Modeling by La Gatita .. . Te espero este … https://t.co/eUiumNQXnh	positive	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang1 lang1 lang2 lang2 other other lang2 lang2 lang2 other other
5268	RT @Crazy_Chick007 : Preferiblemente French , Russian & Portuguese ! Pero otros tambien . https://t.co/794FBc5WE3	positive	 other other other lang2 lang1 other lang1 other lang1 other lang2 lang2 lang2 other other
5269	Sientete más atractiva que nunca . Chocker vibes para hoy . #choker #allyouneedisecuador https://t.co/itsVxPLj47	positive	 lang2 lang2 lang2 lang2 lang2 other ne lang1 lang2 lang2 other ne lang1 other
5270	Departure : 4pm landing : 11pm .. . So recomienden peliculas que voy a estar mitad de mi dia en vuelo	positive	 lang1 other other lang1 other other other other lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2
5271	Tia y Baby Alessandra Flores Escamilla #angel #godsgift #love #family http://t.co/djGHnOSBfM	positive	 lang2 lang2 ne ne ne ne lang2 lang1 lang1 lang1 other
5272	RT @nzgr_ : Un date aquí estaría cabrónnn https://t.co/S8hqcf5ZMG	positive	 other other other lang2 lang1 lang2 lang2 lang2 other
5273	RT @antonmattei_ : Mas vale que me lleguen los resultados del college board esta semana porque me va a dar algo	neutral	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2
5274	De cuando aca kylie jenner esta clasificada como a black person ??	negative	 lang2 lang2 lang2 ne ne lang2 lang2 lang2 lang2 lang1 lang1 other
5275	RT @eonlineFR : FABULEUSE ! @Zendaya ose le total look cuir et elle assure !! #FashionStar http://t.co/LXC2rZGKnc http://t.co/mMobjFnThJ	positive	 other other other lang1 other other lang2 lang2 lang1 lang1 fw fw fw lang1 other lang1 other other
5276	@camilalaureanoo Uhg . Y mira que The Mortal Instruments esta pa sacarle jugo de verda ' no esta shit	negative	 other lang2 other lang2 lang2 lang2 lang1 ne lang1 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang1
5277	lol parezco una yal o b l i ga u	neutral	 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang1
5278	Atardecer en mi Bella isla ! @PuertoRicoPUR #relax @NEGROPR76 https://t.co/Mgevq4XW3v	neutral	 lang2 lang2 lang2 lang2 lang2 other other lang1 other other
5279	1ra lección . .. . #true #elvacilondelagatita #share #tagua #Repost Esto es tan cierto , y triste a la … https://t.co/kxSG0DVDY7	negative	 other lang2 other other other lang1 lang2 lang1 lang2 lang1 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 other other
5280	@Bethenny When can I Get some Skinny Girl Sangria in Puerto Rico ?!	neutral	 other lang1 lang1 lang1 lang1 lang1 lang1 lang1 lang2 lang1 ne ne other
5281	Aqui teneis el link de la descarga de batman arkham knight ! zombers ^^ ❤ ️😍😍 http://t.co/Wfln2BsYpz http://t.co/FLAdzBJqyy	neutral	 lang2 lang2 lang2 lang1 lang2 lang2 lang2 lang2 ne ne lang1 other lang1 other other other other other
5282	RT @acgr2013 : la gente que es seca por text me aburren	negative	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2
5283	You had a chance y lo perdiste .	negative	 lang1 lang1 lang1 lang1 lang2 lang2 lang2 other
5284	No Podria faltar foto #mexicanclan @AZUCENACIERCO @CaELiKe y @MemoavilanO @latinbillboards @Telemundo #stylebyme 👏 http://t.co/SXqvf1bYnl	neutral	 lang2 lang2 lang2 lang2 lang1 other other lang2 other other other lang1 other other
5285	Friday !! !! ! Woohoooooooo #elvacilondelagatita activate #elvacilondelagatita #mezclasenvivo … https://t.co/6kLWPprqfR	neutral	 lang1 other other other lang1 lang2 lang1 lang2 lang2 other other
5286	RT @victorlnieves : siempre serás mi mayor ' what if '	negative	 other other other lang2 lang2 lang2 lang2 other lang1 lang1 other
5287	@18485055 ¡ Hola ! ¿ Ya tiene cuenta con nosotros ? En el siguiente enlace lo puede ordenar o crear su cuenta . http://t.co/JJNnq2AGes ~ AS	positive	 other other lang2 other other lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other other lang1
5288	Uno cambia tantoooooo desde senior year hasta el primer año de universidad	positive	 lang2 lang2 lang2 lang2 lang1 lang1 lang2 lang2 lang2 lang2 lang2 lang2
5289	Ya Ready y despegamos a las 6Am #elVacilondelaGatita #MorningShow https://t.co/AxO7YFr5Rx	positive	 lang2 lang1 lang2 lang2 lang2 lang2 other lang2 lang1 other
5290	José me dio unfollow porque mis tweets de mi espasmo no le parecían interesantes 😂	positive	 ne lang2 lang2 lang1 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other
5291	RT @Cjgabriel14j : esto sí que es más que un Goal . 😏😻 https://t.co/qgQZSicTx3	positive	 other other other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 other other other
5292	RT @mangelrogel : ¿ Sabías que .. .? Los youtubers tambien son seres humanos , tienen sentimientos y vida fuera de youtube . RT y Fav .	neutral	 other other other other lang2 lang2 other other lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 ne other other lang2 lang1 other
5293	🍁 Relax look 🍁 un outfit cuando quierrs estar fresca cómoda y relajada . #outfit #allyouneedisecuador #salhuaoutfit https://t.co/9t2DNiv5jw	positive	 other lang1 lang1 other lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang1 lang1 lang1 other
5294	Sácate un #selfie a tus redes sociales con el #hashtag #AlmuerzaconlaGatita https://t.co/AVioDjfFIK	negative	 lang2 lang2 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 other
5295	RT @AdventureScenee : Pastel Shores https://t.co/4U7g9h7NNY	positive	 other other other lang2 lang1 other
5296	Esta es mi opinion no se enojen niños ratah ! XD YOUTUBE GANGSTER RAP 😎😈 | KRONNO ZOMBER | https://t.co/JENkmeBjBm vía @YouTube	neutral	 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other other ne lang1 lang1 other other lang1 lang1 other other lang2 other
5297	@adrianaaleee i hear wedding bells el 16	positive	 other lang1 lang1 lang1 lang1 lang2 other
5298	RT @xokenliz : Mood mi novio : https://t.co/Od78F8TYPR	neutral	 other other other lang1 lang2 lang2 other other
5299	“ @fanyrakel : #FF @luisperdomo @AngieEstilo @Claudiafashions @RositaHurtado Follow it ! ” gracias bella	positive	 other other other unk other other other other lang1 lang1 other other lang2 lang2
5300	Yo con mis flechas de tomb raider !! !! !! 😍💀🎮🎶🎵 ❤ ️ http://t.co/oqfX1V30ld	neutral	 lang2 lang2 lang2 lang2 lang2 ne lang1 other other other other other other other
5301	RT @RealPorta : Mis colegas de @SelectaVision son unos cracks ! A disfrutar de DBZ en Bluray ! https://t.co/yBmdHqXtbp	positive	 other other other lang2 lang2 lang2 other lang2 lang2 lang1 other lang2 lang2 lang2 ne lang2 lang1 other other
5302	#selfie del Jueves Pre Social ya al aire desde las 5:30 am para llenarte de energía familia .. .… https://t.co/LiiPoLRvV8	neutral	 lang1 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 other other other
5303	Trendy y moderna @farrukopr en la alfombra roja de #premiosjuventud @premiosjuventud #redcarpet … https://t.co/K5pzyR5KYi	positive	 lang1 lang2 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 other lang1 other other
5304	@esme1470 ahh fucking suerte .. nosotras tenemos que ver si nos dan ese senior privilege de excusarnos cn 85% ..	negative	 other lang2 lang1 lang2 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang1 lang2 lang2 lang2 other other
5305	@Carooo_24 Caro , happy 19th espero que la estás pasando super y que cumplas muchísimos más 🎈🎉 cuídate 😘	positive	 other ne other lang1 other lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 lang2 other lang2 other
5306	RT @hectorelcrack : @Kronnomc Mi vida en un tweet .	positive	 other other other other lang2 lang2 lang2 lang2 lang1 other
