27399	RT @ flawlessbts __ it ’ s your birthday girl in her dress . in the first picture i felt awkward so i covered up my face 👉👈 https // t . co / nCa2bo …	neutral	 Eng O Eng O Eng O Hin Hin Eng Eng Eng Eng Eng O Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Eng O Hin O Eng O
27402	@ mayukhrghosh ✨🌎🌄 130 cr sweet Indian's sastanga namaskar to the supremely great Sri Aurabindo ji ⛳👑🌈	positive	 O Hin O O Hin Eng Eng Eng Hin Hin Eng Eng Eng Eng Eng Hin O
27406	@ nikks04 @ pankhuripathak Abe randwai Ram ka naam bhi kharab kar diya hai maderchod randwai sudhar ja ya phir gujjar ja	negative	 O Eng O Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin
27409	Aap aise kaise jaa sakte hain abhi tou apko kuch pata hi nahi Achaa tou ab bata do Aap jab bhi muskurate hain … https // t . co / Xjv54PnHBs	neutral	 Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27410	RT @ mhraza005 _ mhr on # 27 _ ramdan Allah almighty blessed us with Pakistan . So on this blessed night pray for the prosperity of our country #…	positive	 Eng O Eng O Eng Hin O O O Hin Eng Eng Eng Eng Eng Eng O Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O
27414	All secularists should sit outside Mandir with bheek ka katora . Allah ke naam pe de de baba . What did you learn a … https // t . co / A66droEPgp	negative	 Eng Eng Eng Eng Eng Eng Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin O Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
27415	@ pancholi _ rakhi @ danka _ b @ DehnaviElli I ’ ll start working on a design . You cool with barbed wire ?	neutral	 O Hin O Hin O Hin O Hin O Hin Hin O Eng Eng Eng Eng Eng Eng O Hin Eng Eng Eng Eng O
27416	@ sonamohapatra Aap ke paas koi kaam nahi sab pe nazar rakhte ho kya ??? Kaam dhundo or kam kro ye faltu ki p … https // t co / GMH9R0LvXH	negative	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng Eng O Eng
27417	Things are looking up . We FINALLY have beer woo hoo ! Happy weekend everyone . # smallbearsneedbeer https // t . co / UhVx9Gg9h0	positive	 Eng Eng Eng Eng O Hin Eng Eng Eng Hin Hin O Eng Eng Eng O O Eng Eng O Eng O Eng O Eng
27420	@ ZAbbasOfficial Shame on batting and shame on body language ye mulk ka name khrab kr rahy inki accountability kn kry ga	negative	 O Eng Eng Eng Eng Eng Eng Eng Eng Eng Hin Hin Hin Hin Hin Hin Eng Eng Eng Eng Hin Hin
27421	@ ShashiTharoor @ rashtrapatibhvn True spirit of Democracy .... Haar Jeet hoti rahti hai but good people come out flou … https // t . co / GviotQ7Ip2	positive	 O Hin O Eng Eng Eng Eng Eng O Hin Hin Hin Hin Hin Eng Eng Eng Eng Eng Eng O Eng O Eng O Hin O Eng
27422	plis follow @ BurhanSayss Interactive Bomb tweets Good humour Follow back 💯 Bhot acha banda hai Must follow @ BurhanSayss	positive	 Eng Eng O Eng Eng Eng Eng Eng Eng Eng Eng O Hin Hin Hin Hin Hin Eng O Eng
27426	@ Rodin _ MeanBoi @ sakshi _ 995 BEHEN sarcasm nam ki cheej hoti hai !? Ugh dumbhead . Pic ka shot accha nahi laga LMFAO … https // t . co / W8dDR5IBZF	negative	 O Eng O Hin O Hin O O Hin Eng Hin Hin Hin Hin Hin O Hin Eng O Eng Eng Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
27427	@ Leo _ girl001 Koe khaas nahe meri aik choti cousin ka naam bhe yahe hai tb se yeh naam pasand hai mujhe	neutral	 O Eng O Eng Eng Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin
27429	@ Sawan0808 @ siddh _ artha _ @ SabkaaKatega Bhag bsdk m to abhi bhi gali dunga teri maaki chut or teri bhen ka bho $ da ..… https // t . co / gvR8sArQ0e	negative	 O Eng O Eng O Hin O O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Hin O Hin
27431	Which is the best cameo appearance that you like of @ SrBachchan sir ?? For me - Khatta Mitha ( koi apna dekha hai !)… https // t . co / ZhQFIlx8r0	neutral	 Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Hin Hin O Eng Hin O Hin Hin O Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27432	Ye saale chutiye fir se ran @ ikhana khol liye idhr kal itna chutiyapa hne ke bad bhi akal nhi ayi Quote krke rep … https // t co / 0UQUrgQbJi	negative	 Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Eng O Eng O Eng Hin O Hin
27434	@ gynec 😀😁😂 phir khud ko fakir aur chai wala bol ker natak kyo kerna aur agar Congress ne kuch nahi kiya tho bjp ne … https // t . co / mqzRmsgT6R	negative	 O Eng O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
27435	@ VipinTr22551989 Are MC 5 saal se related bhi nahi .... Khud modi is Tarah ke aatankwadi ko follow Karta hai ...	negative	 O Eng Eng Hin O Hin Hin Eng Hin Hin O Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin O
27436	Yaadgari episode aaj ka ro pae . sabhi hum genie gulbdn aamy omaar bulbul chacha 1 no hit episode mubark neerj vy … https // t . co / yBgqAn06JJ	positive	 Hin Eng Hin Hin Hin Hin O Hin Hin Eng Hin Hin Hin Hin Hin O Hin Eng Eng Hin Hin Eng O Eng O Eng O Eng O Eng
27437	@ An _ eees Bro mein vote denye s pehly kpk k random logo s pocha they all were satisfied with PTI's performance that '… https // tco / A7rAWsBj9j	neutral	 O Eng O Eng Eng Hin Hin Hin Eng Eng Eng Eng Eng Eng Eng Hin Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Eng O Eng
27438	# WorldNoTobaccoDay undervthe pious guidance of Saint Dr .@ Gurmeetramrahim Singh ji Insan Guruji @ derasachasauda vol … https // t . co / QM01o9taZ2	neutral	 O Eng Eng Eng Eng Eng Eng Eng O Eng Eng Eng Hin Hin O Hin Eng O Eng O Eng O Eng O Eng
27440	RT @ madhukishwar You mean you Gora Saheb ready to fight for us bhoori kaali janta ? https // t . co / uK7Tt2TVMF	neutral	 Eng O Hin Hin Eng Hin Hin Hin Eng Eng Eng Eng Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27444	@ Rakulpreet @ DeDePyaarDe @ ajaydevgn @ AkivAli @ TSeries @ LuvFilms @ itsBhushanKumar @ luv _ ranjan @ gargankur Good collec … https // t . co / xJUWngsWub	positive	 O Hin O Hin O Hin O Hin O Eng O Eng O Hin O Hin O Hin O Eng Eng Eng O Eng O Eng O Eng O Eng
27446	@ Xadeejournalist Was this a matter of joke .. was this smthing lighter . Have some shame mubashir sahab . apni omar … https // t . co / zPBQHEgVfh	negative	 O Eng Eng Eng Eng Eng Eng Eng O Eng Eng Eng Eng O Hin Hin Hin Hin Hin O Hin Eng O Eng O Eng O Hin O Hin
27449	@ RubikaLiyaquat Ye faltu ki behas band kre and dharmik bhawanye badkana band kre . Congress started Hindu Muslims fi … https // t . co / FinLCNcnBk	negative	 O Hin Hin Hin Hin Hin Eng Eng Eng Hin Hin Hin Hin Hin O Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
27451	Chitra ji aapse milna h kaha mile ? https // t . co / Z0C4Na8uZ8	neutral	 Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
27452	@ fayyaz _ zafar @ Noshi _ Riyaz @ MaryamNSharif Ye inky baap ki okat h jo aaj nelson gawal mandela bna hoa h .	negative	 O Eng O Eng O Hin O Eng O Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin O
27456	@ ptshrikant @ Kamlesh3600 @ CMOfficeUP Honorable sir Hum logo Ko Rojgar Deya Jay again Thanks to all Mission mana … https // t co / VouSmNkKSg	positive	 O Eng O Eng O Eng Eng Hin Hin Hin Hin Hin Hin Hin Eng Eng Eng Eng Eng Eng O Eng O Eng Hin O Hin
27462	@ ChoraMarwadi @ Asmaparveen77 Bna lo bs Hindus ko mat katna	negative	 O Eng O Eng Eng Eng Eng Hin Hin Hin Hin
27464	RT @ LaxmanC96022 @ motvationalpari Kuch bhi ho kabhi Galt ka sath mat do ..... .. Mera yh manna h	positive	 Eng O Eng O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin O O Hin Hin Eng Eng
27465	@ XavierDLeau ” Maybe one day Keya Shannon & Shanieka you'll be fortunate enough to have a partner that loves you … https // t . co / CVLOx2AxCf	positive	 O Eng O Eng Eng Eng Hin Hin O Hin Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
27469	Dear future husband I'm praying for you ❤ Don't worry meri jan agr apke ghr waly apki us sy shadi nhi krwa rhy jis … https // t . co / hgWqHLf03F	neutral	 Eng Eng Eng Eng Eng Eng Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Eng Hin Eng O Eng O Eng O Eng O Eng
27472	went for a 30.1 mile road ride . https // t . co / oJOi8neBqm # strava	neutral	 Eng Eng Eng O Eng Eng Eng O Eng O Eng O Hin O Hin O Hin
27473	@ naijonam Mujhe to koi problem nahi hai kisi language se . Par jab Hindi wale apna supremacy dikhane lagte hein to g … https // t . co / aXBFpSmNuv	neutral	 O Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin O Hin Hin Hin Hin Hin Eng Hin Hin Hin Eng Eng O Eng O Eng O Hin O Hin
27476	@ Nikita12S Mere taraf se aapki mom Ko unki Janam diwas ki dher sari subhkamnaye 🙏 https // t co / fM9bigX583	neutral	 O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
27477	@ Bajwas24 Karachi nahi India he inke skootar hi dekhlo	neutral	 O Eng Eng Hin Hin Hin Eng Eng Hin Hin
27478	@ AcharyaPramodk Waah waah MP me ek Hindu baraat pe mosque me se patthar feke Gaye . Ye bhi Nahi dekhe ye bechare … https // t . co / WIR0rFqYsn	neutral	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin O Eng O Eng O Hin O Hin
27479	RT @ kapilartha @ adi27588 Are wagle la aikla aahes ka hindi boltana .. sheee bhayankar . pan mala hi vatta hindi nahi ladavavi . Organically …	negative	 Hin O Eng O Eng Eng Eng Hin Hin Hin Hin Hin Hin O Hin Hin O Hin Hin Hin Hin Hin Hin Hin O Eng O
27482	@ panday _ chetan @ PalavaTheCity Yes you r right we are planning	neutral	 O Hin O Hin O Hin Hin Hin Eng Eng Eng Eng Eng
27484	@ SirJadeja Bdhiya song hai https // t co / Ajk69iQrke	positive	 O Hin Hin Hin Eng Eng O Eng Hin O Eng
27485	RT @ Addi _ Salman Ali Abbas Exposed Double Faced And Opportunist Katrina Kaif On Face ... 😂😂😂 . Watch It From 515... Well Done @ aliabbaszafa …	neutral	 Eng O Hin O Hin Eng Eng Eng Eng Eng Eng Eng Eng Hin Hin Eng O O O Hin Hin Hin O Eng Hin O Hin O
27486	Woooooo bruhhhhh you so good https // t . co / kQHOG1tCE7	positive	 Hin Hin Hin Eng Eng Eng O Eng O Eng O Eng
27489	@ AlokTiwari9335 @ er _ mishra Bhai follow back karke apne bhai ko support kijiye jai shiya Ram	neutral	 O Eng O Eng O Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin
27491	@ AdilJamalArain @ Twitter @ jack @ iVeenaKhan Who oxford ja ke haram ke bap ki haram ki kmai laga ke bhi degree na le … https // t . co / I5pJMPk4ju	negative	 O Hin O Eng O Hin O Hin Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
27495	Modi Ji ... Is Prakash Javdekar better than Suresh Prabhu ? @ imeerage lagta hai account rakhana padega .. Modi … https // t . co / TLMFcqXxVP	neutral	 Hin Hin O Hin Hin Hin Eng Eng Hin Hin O O Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng O Eng
27496	@ HI _ M _ ANSH _ U @ Payal _ Rohatgi Inko apne haal p chhor dena chaiye .... inke pichwade me khud ba khud 23 May ko chhata ☔… https // t . co / EeKD5w2t5Z	negative	 O Hin O Hin O Hin O Hin O Hin O Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin O Hin Hin Hin O Eng O Eng O Eng O Eng
27497	@ Sanjeev _ Baliyan Sir best of luck deen dukhiyo ki madad karna ye janta sirf vote k liye nahi balki hakeekat me jana … https // t co / J1zVf8DO8X	positive	 O Eng O Hin Eng Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
27501	@ vikasbha Ye tasveer jitni baar dekhta hu to sochta hu Modi ji sahi karte hai jo tumlogo ka chutiya baar baar kaat -… https // t . co / Ii8FZRp0Dg	negative	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27502	@ rssurjewala Humko Manzoor hai .... will get Modi ji back in 2024 too	neutral	 O Hin Hin Hin Hin O Eng Eng Eng Hin Eng Eng O Eng
27503	💕 Good morning my sweet sweet papa @ Gurmeetramrahim ji 💕 🌲 Plz bless me more sewa sumiran parmarth ka bal 💪… https // t . co / eweVmL5ZAw	positive	 O Hin Eng Hin Hin Eng Eng O Hin Hin O O Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
27504	@ TarekFatah @ AtulyaBharat100 @ narendramodi great line by trik fatah ji . aap sachche insan h .	positive	 O Eng O Eng O Eng Eng Eng Eng Eng Hin Hin O Hin Hin Hin Hin O
27505	Happy happy happy birthday to my Savannah 13 years old !!😳 I ’ m so proud of you and so thankful that God chose me to … https // t co / 0Pi8ODwwir	positive	 Hin Hin Hin Hin Eng Eng Eng O Eng Eng O Eng O Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Hin Eng O Eng O Eng Hin O Eng
27506	@ PMOIndia Modi pehli sarkar ke kam baki rah gye honge use pura kijiye ga .... kyuki hamare gaw me bhi aek dam ka kam … https // t . co / xCpnw6tGw9	neutral	 O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
27508	@ Rakulpreet @ DeDePyaarDe Finally i watched dede pyar de movie Rakul preeth Singh looking George's your acting is super	positive	 O Hin O Hin Hin Eng Eng Hin Hin Hin Eng Hin Hin Eng Eng Eng Eng Eng Eng Eng
27511	@ surnell @ Sootradhar @ musman109 @ AmitShah @ narendramodi Uss chutiye ka account abi dikh nahi rh .. Marr gaya h woh on social media	negative	 O Eng O Eng O Eng O Eng O Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Eng Eng Eng
27512	@ MissAccounts7 yra smjh hi nahi ara ek to cousin b sare fazol 😐 koi bahr nh niklta faida hi nahi hota ghar ane ka mujhe	neutral	 O Eng Eng Hin Hin Hin Hin Hin Eng Eng Eng Hin Hin EMT Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin
27513	@ Being _ Bhaii _ Fan @ akshaykumar 😎😎😎😎 Ye Nasha nahi karna hai re baba . E tu aa re ye list Ko bhulja aur Herapheri pe d … https // t . co / wVsT2YiF70	neutral	 O Hin O Hin O Hin O Hin O Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
27515	RT @ SirishaRao17 So 94% believe Every child in INDIA deserves quality education Hope these 94 % people wil support @ ArvindKejriwal as he …	positive	 Eng O Eng Eng O Eng Eng Eng Hin Hin Eng Eng Eng Eng Eng O O Eng Eng Eng O Hin Eng Eng O
27516	@ mvmeet @ MahaveerVJ Mamta didi to bjp ko gunda wali party bolti h ... Pr didi ko tmc wale gunde kbhi nhi dikte ... Tm … https // t . co / bUbWZBKcGh	negative	 O Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Hin O Hin
27517	@ MesmericPathan @ MalaliBashir @ a _ siab No Afghanis are not pushtuns . They are only namak Haram	negative	 O Eng O Eng O Hin O Hin Hin Eng Eng Eng Eng O Eng Eng Eng Hin Hin
27519	@ peaceforchange Sir merey lye bahut khoshi ka maqam hoga agr ap ne mujy reply kya . Love you sir ❤ https // t . co / 3U8gb93Jl9	positive	 O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin O Hin Hin Hin O Eng O Eng O Eng O Eng
27520	Modi ji I m renter in New Delhi I'll pay 11000rs for per month + 1500 society maintenance mere landlord k pass bhut … https // tco / zDTfbpYZrJ	neutral	 Hin Hin Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O O Eng Eng Eng Eng Eng Hin Hin O Eng O Eng O Hin
27522	😎 Aisa react karien aur khud block karke chale jayien 😂 Mai apna samay kharab nahi karunga .. https // t . co / 8vPwvH2k9p	negative	 EMT Hin Eng Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27525	@ aajtak @ ArvindKejriwal @ PankajJainClick Aaj se 4.5 saal pehle ek aadmi free pani dega bolke chunav jeet gaya ... 4.… https // t . co / 1MJE0DwJT0	neutral	 O Hin O Hin O Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O O Eng O Eng O Eng O Eng
27528	@ sunil20026133 @ VIKASHK98936087 @ sardanarohit Tum bhi kr lo Rahul Gandi or uske chor jija Vadra ka gudgan kisne rok … https // t co / LXAycL6MAx	neutral	 O Eng O Eng O Eng Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
27529	@ KhiladisArpita @ ShubhankarBhus1 Wow ye nahi pata tha ki hf ki opening g3 se achi thi .... vese bhi hf series >>> gol … https // t . co / i9cnGIdDIk	positive	 O Hin O Hin Eng Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin O Hin Hin Eng Eng O Eng O Eng O Eng O Hin O Hin
27532	@ ShivamPrateek1 Aaj bej bhi dunga bhai . Thanks to you bro .	positive	 O Eng Hin Hin Hin Hin Hin O Eng Eng Eng Eng O
27533	@ MamataOfficial taofficial didi aap jai shri ram se itna gussa hyu ho bhagwan ka nam lenepar aap arrest order dete … https // t . co / 7H8DVyzvSU	neutral	 O Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Eng O Eng O Eng O Eng O Eng
27534	@ PrannoyRoyNDTV Don't feel so good about it ........ log Raveesh ki roni surat dekhne ke liye NDTV se chipke hue the !… https // t . co / zLecLudfaC	neutral	 O Eng Eng Eng Eng Eng Eng Eng O Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Eng O Eng O Eng O Hin O Hin
27535	@ sherryontopp Cricket khel nahi sakte Comedy ke Judge ban nahi sakte Chunav jeet nahi sakte Rahul Jeet nahi sakt … https // t . co / l2vH6dHjjq	negative	 O Eng Eng Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27536	@ pretty _ Shanaya Aap Bilkul Achchi Nahi Ho .... Kitna Likhogi ....😔😔😒😒 Kuchh Hume Bhi Send Karo Jo Hum Khud Tweet Ka … https // t . co / Dthvvf4ptR	negative	 O Eng O Hin Hin Hin Hin Hin Hin O Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Hin O Hin
27537	RT @ suriyafans _ club • Massive response for # Podhachalum Song 🔥 @ Suriya _ offl ' s body language & Mannerisms 🔥 Just nailed it 🔥 # NGKFire …	positive	 Eng O Eng O Eng O Eng Eng Hin O Hin Hin O O Eng O Eng O Eng Eng Eng O Eng O Eng Eng Eng O O Eng O
27539	RT @ commoninsaan @ HathwalaThakur @ Prince _ Khanji @ Malala she is not bad bro Atleast gaddar toh nahin hai na jaise humhare Desh mein hai …	positive	 Eng O Eng O Hin O Eng O Hin O Hin Eng Eng Eng Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O
27540	@ narendramodi Thank you very much for distributing ministry to right candidates especially Defence Home & Finance . Bharat Mata ki jai .	positive	 O Hin Hin Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Hin Hin Hin Hin O
27542	@ KungFuPandyaX Bro delete kar do ye chutiyappa . Inhi cancerous cheezo ke kaaran maine nahi banaya account	negative	 O Eng Eng Eng Hin Hin Hin Hin O Hin Eng Hin Hin Hin Hin Hin Hin Hin
27543	@ juhi15 _ Pait kharab hone ka symptoms hain 😜🤣	neutral	 O Eng O Hin Hin Hin Eng Eng Eng O
27545	@ BhavnaLimbachia Ah thanks Bhav ! It was a superb ep ! So glad to be in it ! Xx	positive	 O Hin Hin Hin Hin O Hin Eng Eng Eng Hin O Hin Eng Eng Eng Eng Eng O Eng
27546	@ DianaAmran _ Very very appreciate it nice one . Tq .😁	positive	 O Hin O Hin Eng Eng Eng Eng Eng O Hin O
27547	@ aajtak @ KumarVikrantS 5 yr jrurat hi kya h ye election to gya jin state me Congress aaye unke hi vada pure nhi ki … https // t . co / vQCfRREjY9	neutral	 O Hin O Hin O Eng Hin Hin Hin Hin Hin Eng Eng Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Hin O Hin
27548	Happy Birthday Nikhil . I Love you My Cutipi 👦👦 God bless You 😇😇. Lost of Love 💖💖@ actor _ nikhil or Meri Birthday 4 jun k … https // t . co / 7A3IkG3Sjj	positive	 Hin Hin Hin O Hin Hin Hin Hin Hin O Hin Hin Hin O Eng Eng Eng O Hin O Hin Hin Hin Hin O Eng Eng O Eng O Eng O Hin O Eng
27549	RT @ ManishP05090406 @ AmitShah Sir Jeet ke lye bahut bahut badhyi Lekin jo soorat me huaa usme app Ne dekha hoga ki fire …	positive	 Eng O Eng O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O
27552	@ chintskap SirJahan pe savera wahin pe basera . stay blessed & pray to God to see you @ home soon .	positive	 O Eng Hin Hin Hin Hin Hin Hin O Eng Eng O Eng Eng Eng Eng Eng Eng O Eng Eng O
27555	@ OpIndia _ com Sare congressiyo ki yahi kahani hai Power me aate hi loot chori shuru Just pathetic Human ke naam pe keede	negative	 O Eng O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin
27556	India is not a ' dharamshala ' for illegal immigrants they should be identified and deported BJP Chief Amit Shah -… https // t . co / grCq2ZSyNb	negative	 Eng Eng Eng Eng O Hin O Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Eng O Hin O Hin
27557	@ iamspeaks _ CHOKIDAR KAL BHI CHOR THA AAJ BHI CHOR HE AUR KAL BHI CHOR HI RAHEGA BOL YE FEKU HACKING KAR KE AA GAYA … https // t . co / 0tNWvCfey0	negative	 O Eng O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27558	@ MoVe _ oo7 @ tinkerbell9958 Vrna license bs naam ka hi hoga Milna to whi h jo bina license wale de rhe h	negative	 O Hin O Eng O Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin
27561	Happy Birthday komal ❤️ Coolest girl here . Ek dam balanced person jo mutli fandom me rehna ache se janti hai . only s … https // t . co / tNA8NuwJ8s	positive	 Hin Hin Hin O Eng Eng Eng O Hin Eng Eng Eng Hin Hin Eng Hin Hin Hin Hin Hin Hin O Hin Eng O Eng O Eng O Eng O Eng
27562	Bahut bahut vadiyaan ji @ diljitdosanjh ji front cover VOGUE MAGAZINE JI swag stylish fashion icon esquiste look so … https // t . co / shHK1prJXT	positive	 Hin Hin Hin Hin O Hin Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
27578	@ news24tvchannel @ gauravbh @ manakgupta Ye 15 minute wala fir bhonka .... isko pata nahi hai 15 second me hi kaam tama … https // t . co / Vsl5uIIKpw	negative	 O Eng O Eng O Hin Hin O Hin Hin Hin Hin O Hin Hin Hin Hin O Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27579	@ sakshi _ 995 .. what a joke sharam nahi ati ??? Just bc WE are Hindu and follow the rules doesn ’ t mean the world has … https // t . co / SiHc04qKfS	negative	 O Hin O O O Hin Eng Hin Hin Hin Hin O Hin Hin Hin Hin Eng Eng Eng Eng Eng Eng O Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
27580	@ vinodkapri En police wale bhe apne aukat kamjoor musalman aur dalit per he dekhate hai . Per na jane enko bhagwa gu … https // t . co / zo7zyL3rxN	neutral	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin O Hin Hin Hin Hin Hin Hin O Eng O Eng O Hin O Eng
27581	@ sardanarohit Sir AAP bahut hi achi se apni baat rakhte hai and apka har point crystal clear to understand and log … https // t co / 8DOkPcnhjC	positive	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Eng Eng Eng Eng Eng O Eng O Eng Eng O Eng
27585	@ SushmaSwaraj Lakin aaj is isthiti main wo khud besahara ho gaye hain Aapse request hain Is player and trainer ki … https // t co / V3Gurvm8gZ	positive	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Eng Eng O Eng O Eng Eng O Eng
27590	# AmazingArt by krane _ awtz ! Thank you for this creative expression !🙌🏾💙🙌🏾 https // t . co / T7ITLt9IZx	positive	 O Eng Eng Hin O Hin O Hin Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
27594	@ nyaikae O kwe ba go phasa ka di 52% ba re it's not that difficult	neutral	 O Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Eng Eng Eng Eng
27602	Acha lg rha ...😎 Mgr phr bhii acha nhe lgta ..😏🙁 https // t . co / e62jfJPWYM	neutral	 Eng Hin Hin O Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
27604	RT @ mraaximofficial # StuDent Mam Bachy Kesy # Paida hoty hain ☺😊 # Mam # Parri Ati H # Asman S Ur # Bachy ko Maa ki # Goad My Rkh kr Chali jati …	positive	 Eng O Eng O Eng Hin Hin Eng O Hin Hin Hin O O Hin O Hin Hin Hin O Hin Hin Hin O Eng Hin Hin Hin O Hin Hin Hin Hin Hin Hin O
